ts,biomass,fossil_coal-derived_gas,fossil_gas,fossil_oil_shale,fossil_peat,hydro_run-of-river_and_pondage,other,other_renewable,solar,waste,wind_onshore,capacity_factor,installed_mw
2023-10-13 23:00:00+00:00,41.1,61.6,5.0,0.0,0.0,1.2,0.0,1.5,0.3,4.9,315.5,0.631,500.0
2023-10-14 00:00:00+00:00,40.9,59.7,4.4,0.0,0.0,1.2,0.0,1.5,0.3,4.9,303.4,0.6068,500.0
2023-10-14 01:00:00+00:00,41.4,61.4,4.0,0.0,0.0,1.2,0.0,1.5,0.3,4.9,270.3,0.5406,500.0
2023-10-14 02:00:00+00:00,41.6,59.3,4.2,0.0,0.0,1.2,0.0,1.5,0.2,4.9,193.3,0.3866,500.0
2023-10-14 03:00:00+00:00,41.7,60.9,4.2,0.0,0.0,1.2,0.0,1.5,0.5,4.9,204.7,0.4094,500.0
2023-10-14 04:00:00+00:00,41.7,60.3,4.2,0.0,0.0,1.2,0.0,1.5,4.4,4.9,205.8,0.4116,500.0
2023-10-14 05:00:00+00:00,41.6,62.2,3.7,0.0,0.0,1.2,0.0,1.0,12.8,1.2,202.5,0.405,500.0
2023-10-14 06:00:00+00:00,41.3,62.8,3.6,0.0,0.0,1.2,0.0,0.6,22.2,0.9,257.5,0.515,500.0
2023-10-14 07:00:00+00:00,41.2,64.9,3.6,0.0,0.0,1.2,0.0,0.6,38.8,0.9,277.0,0.554,500.0
2023-10-14 08:00:00+00:00,41.7,64.0,3.6,0.0,0.0,1.2,0.0,1.0,34.6,0.9,272.9,0.5458,500.0
2023-10-14 09:00:00+00:00,41.5,62.0,3.5,0.0,0.0,1.2,0.0,1.0,48.1,1.0,250.8,0.5016,500.0
2023-10-14 10:00:00+00:00,43.6,62.9,3.3,0.0,0.0,1.2,0.0,1.0,78.4,0.9,266.8,0.5336000000000001,500.0
2023-10-14 11:00:00+00:00,43.9,62.7,3.3,0.0,0.0,1.2,0.0,1.0,134.6,0.9,285.9,0.5718,500.0
2023-10-14 12:00:00+00:00,43.9,63.0,3.4,0.0,0.0,1.2,0.0,1.0,120.4,0.9,290.0,0.58,500.0
2023-10-14 13:00:00+00:00,43.8,62.3,3.5,0.0,0.0,1.2,0.0,1.0,36.4,0.9,278.4,0.5568,500.0
2023-10-14 14:00:00+00:00,47.8,62.4,3.8,0.0,0.0,1.2,0.0,1.0,2.1,0.9,274.0,0.548,500.0
2023-10-14 15:00:00+00:00,51.0,61.5,4.1,0.0,0.0,1.2,0.0,1.0,0.8,0.8,290.8,0.5816,500.0
2023-10-14 16:00:00+00:00,47.7,59.7,4.4,0.0,0.0,1.1,0.0,1.0,0.5,0.7,307.2,0.6144,500.0
2023-10-14 17:00:00+00:00,47.8,60.8,4.3,0.0,0.0,1.1,0.0,1.0,0.4,0.7,306.5,0.613,500.0
2023-10-14 18:00:00+00:00,44.3,59.2,4.1,0.0,0.0,1.1,0.0,1.0,0.3,0.7,306.7,0.6134,500.0
2023-10-14 19:00:00+00:00,44.1,59.5,4.1,0.0,0.0,1.1,0.0,1.0,0.4,0.7,311.4,0.6227999999999999,500.0
2023-10-14 20:00:00+00:00,44.5,59.8,4.0,0.0,0.0,1.1,0.0,1.0,0.4,0.8,309.5,0.619,500.0
2023-10-14 21:00:00+00:00,29.9,62.1,4.0,0.0,0.0,1.1,0.0,1.0,0.3,0.8,204.6,0.4092,500.0
2023-10-14 22:00:00+00:00,23.4,61.7,3.9,0.0,0.0,1.1,0.0,1.0,0.3,0.7,205.0,0.41,500.0
2023-10-14 23:00:00+00:00,23.5,62.1,3.8,0.0,0.0,1.1,0.0,1.0,0.3,0.9,204.7,0.4094,500.0
2023-10-15 00:00:00+00:00,23.4,61.8,3.8,0.0,0.0,1.1,0.0,1.0,0.3,0.8,197.0,0.394,500.0
2023-10-15 01:00:00+00:00,23.4,60.4,3.8,0.0,0.0,1.1,0.0,1.0,0.3,0.9,197.9,0.3958,500.0
2023-10-15 02:00:00+00:00,23.2,59.0,4.0,0.0,0.0,1.1,0.0,1.0,0.4,0.9,194.6,0.3892,500.0
2023-10-15 03:00:00+00:00,23.2,57.9,4.2,0.0,0.0,1.1,0.0,1.0,1.0,0.9,194.6,0.3892,500.0
2023-10-15 04:00:00+00:00,23.3,58.7,4.3,0.0,0.0,1.1,0.0,1.0,24.4,0.9,198.6,0.3972,500.0
2023-10-15 05:00:00+00:00,23.5,58.9,4.3,0.0,0.0,1.1,0.0,0.6,79.5,1.0,180.3,0.36060000000000003,500.0
2023-10-15 06:00:00+00:00,23.5,56.9,4.3,0.0,0.0,1.1,0.0,0.6,90.7,1.0,182.0,0.364,500.0
2023-10-15 07:00:00+00:00,23.4,58.4,4.3,0.0,0.0,1.2,0.0,0.6,113.4,1.0,196.6,0.3932,500.0
2023-10-15 08:00:00+00:00,33.4,58.9,4.3,0.0,0.0,1.2,0.0,0.6,166.3,1.0,180.1,0.36019999999999996,500.0
2023-10-15 09:00:00+00:00,41.7,57.9,4.3,0.0,0.0,1.2,0.0,0.6,224.7,1.0,169.7,0.3394,500.0
2023-10-15 10:00:00+00:00,44.1,58.1,4.4,0.0,0.0,1.2,0.0,0.6,236.6,0.9,174.2,0.3484,500.0
2023-10-15 11:00:00+00:00,44.2,58.1,4.4,0.0,0.0,1.2,0.0,0.6,198.5,2.1,149.6,0.29919999999999997,500.0
2023-10-15 12:00:00+00:00,44.2,56.2,4.4,0.0,0.0,1.2,0.0,0.6,103.1,10.2,132.6,0.2652,500.0
2023-10-15 13:00:00+00:00,46.2,54.4,4.7,0.0,0.0,1.2,0.0,0.7,28.0,16.3,149.2,0.2984,500.0
2023-10-15 14:00:00+00:00,63.1,32.7,4.9,0.0,0.0,1.2,0.0,0.6,1.2,15.8,218.5,0.437,500.0
2023-10-15 15:00:00+00:00,69.6,32.6,5.3,2.9,0.0,1.2,0.0,0.6,1.2,16.3,216.3,0.43260000000000004,500.0
2023-10-15 16:00:00+00:00,75.2,34.8,5.4,11.1,0.0,1.2,0.0,0.6,0.4,17.1,195.5,0.391,500.0
2023-10-15 17:00:00+00:00,75.4,34.9,5.4,10.7,0.0,1.2,0.0,0.6,0.6,17.7,166.5,0.333,500.0
2023-10-15 18:00:00+00:00,74.5,34.9,5.2,8.2,0.0,1.2,0.0,0.6,0.3,17.1,141.4,0.2828,500.0
2023-10-15 19:00:00+00:00,72.8,35.2,5.0,8.0,0.0,1.2,0.0,0.6,0.2,16.9,147.4,0.2948,500.0
2023-10-15 20:00:00+00:00,72.5,36.0,4.7,8.9,0.0,1.2,0.0,0.6,0.2,16.4,128.1,0.2562,500.0
2023-10-15 21:00:00+00:00,69.6,35.3,4.8,8.4,0.0,1.2,0.0,0.6,0.2,16.7,140.7,0.2814,500.0
2023-10-15 22:00:00+00:00,65.8,35.2,4.8,7.6,0.0,1.2,0.0,0.6,0.2,16.2,150.4,0.3008,500.0
2023-10-15 23:00:00+00:00,65.5,35.4,4.8,8.2,0.0,1.2,0.0,0.6,0.2,16.0,142.2,0.2844,500.0
2023-10-16 00:00:00+00:00,65.9,35.5,4.8,8.2,0.0,1.2,0.0,0.6,0.2,16.2,161.6,0.3232,500.0
2023-10-16 01:00:00+00:00,67.0,35.0,4.8,8.7,0.0,1.2,0.0,0.6,0.2,16.4,164.1,0.3282,500.0
2023-10-16 02:00:00+00:00,69.4,33.0,5.4,10.1,0.0,1.2,0.0,0.6,0.3,16.4,185.8,0.37160000000000004,500.0
2023-10-16 03:00:00+00:00,72.9,33.1,5.6,10.0,0.0,1.1,0.0,0.7,1.4,16.4,201.4,0.4028,500.0
2023-10-16 04:00:00+00:00,76.4,33.7,7.4,14.3,0.0,1.1,0.0,0.6,35.6,16.7,194.3,0.3886,500.0
2023-10-16 05:00:00+00:00,77.4,35.2,7.4,12.4,0.0,1.1,0.0,0.6,157.4,16.6,180.5,0.361,500.0
2023-10-16 06:00:00+00:00,75.1,35.4,6.2,12.0,0.0,1.1,0.0,0.6,285.4,15.8,167.2,0.3344,500.0
2023-10-16 07:00:00+00:00,66.6,36.8,5.7,14.3,0.0,1.1,0.0,0.7,368.0,16.2,157.7,0.31539999999999996,500.0
2023-10-16 08:00:00+00:00,68.9,38.7,5.7,13.9,0.0,1.1,0.0,0.6,350.9,17.0,175.2,0.3504,500.0
2023-10-16 09:00:00+00:00,75.8,39.0,5.7,13.5,0.0,1.1,0.0,0.9,280.8,17.1,186.6,0.3732,500.0
2023-10-16 10:00:00+00:00,76.3,37.6,5.7,13.0,0.0,1.2,0.0,1.5,257.9,17.4,193.9,0.38780000000000003,500.0
2023-10-16 11:00:00+00:00,76.1,36.9,5.7,9.2,0.0,1.2,0.0,1.5,208.9,17.5,205.3,0.4106,500.0
2023-10-16 12:00:00+00:00,73.0,37.0,5.7,4.6,0.0,1.2,0.0,1.5,125.0,17.0,220.9,0.4418,500.0
2023-10-16 13:00:00+00:00,69.5,37.2,5.7,1.4,0.0,1.2,0.0,1.5,30.0,16.9,207.9,0.4158,500.0
2023-10-16 14:00:00+00:00,67.0,36.0,7.4,2.0,0.0,1.2,0.0,1.5,1.4,16.4,209.7,0.4194,500.0
2023-10-16 15:00:00+00:00,67.2,34.8,7.4,0.9,0.0,1.2,0.0,1.5,1.4,16.7,221.5,0.443,500.0
2023-10-16 16:00:00+00:00,67.4,34.2,7.5,7.2,0.0,1.2,0.0,1.5,1.2,16.6,237.2,0.4744,500.0
2023-10-16 17:00:00+00:00,67.1,34.5,5.9,5.4,0.0,1.2,0.0,1.5,0.3,16.5,249.7,0.49939999999999996,500.0
2023-10-16 18:00:00+00:00,66.6,34.2,5.8,0.2,0.0,1.2,0.0,1.5,0.3,16.6,234.9,0.4698,500.0
2023-10-16 19:00:00+00:00,70.5,34.7,4.8,24.6,0.0,1.1,0.0,1.5,0.3,16.9,230.0,0.46,500.0
2023-10-16 20:00:00+00:00,69.8,35.3,4.6,32.8,0.0,1.1,0.0,1.5,0.2,16.9,203.4,0.4068,500.0
2023-10-16 21:00:00+00:00,61.5,36.6,4.6,65.0,0.0,1.1,0.0,1.5,0.2,17.2,216.5,0.433,500.0
2023-10-16 22:00:00+00:00,55.6,36.8,4.5,55.2,0.0,1.1,0.0,1.5,0.2,16.7,190.1,0.3802,500.0
2023-10-16 23:00:00+00:00,51.5,37.5,4.4,47.6,0.0,1.1,0.0,1.5,0.2,16.7,187.7,0.37539999999999996,500.0
2023-10-17 00:00:00+00:00,54.5,37.4,4.4,64.3,0.0,1.1,0.0,1.5,0.2,17.1,201.3,0.4026,500.0
2023-10-17 01:00:00+00:00,61.5,36.8,4.4,150.8,0.0,1.2,0.0,1.5,0.2,17.0,214.6,0.42919999999999997,500.0
2023-10-17 02:00:00+00:00,73.5,35.7,5.2,162.0,0.0,1.2,0.0,1.5,0.2,17.1,191.0,0.382,500.0
2023-10-17 03:00:00+00:00,80.8,34.8,7.5,160.7,0.0,1.1,0.0,1.5,0.7,17.3,167.5,0.335,500.0
2023-10-17 04:00:00+00:00,86.3,32.9,6.0,193.3,0.0,1.2,0.0,1.5,21.5,17.1,135.8,0.2716,500.0
2023-10-17 05:00:00+00:00,97.2,34.3,2.3,265.1,0.0,1.2,0.0,1.5,120.8,17.0,114.1,0.2282,500.0
2023-10-17 06:00:00+00:00,99.4,36.4,7.4,267.8,0.0,1.2,0.0,1.5,252.7,16.3,101.7,0.2034,500.0
2023-10-17 07:00:00+00:00,90.2,36.2,5.9,264.8,0.0,1.2,0.0,1.5,356.9,16.5,113.6,0.22719999999999999,500.0
2023-10-17 08:00:00+00:00,93.7,36.9,5.8,268.3,0.0,1.2,0.0,1.5,370.1,17.1,124.1,0.24819999999999998,500.0
2023-10-17 09:00:00+00:00,75.6,37.7,5.8,262.4,0.0,1.2,0.0,1.5,341.6,11.3,115.3,0.2306,500.0
2023-10-17 10:00:00+00:00,49.5,37.5,5.8,255.6,0.0,1.2,0.0,1.5,298.0,12.4,92.6,0.18519999999999998,500.0
2023-10-17 11:00:00+00:00,56.8,37.8,5.8,253.6,0.0,1.2,0.0,1.5,245.4,17.0,79.5,0.159,500.0
2023-10-17 12:00:00+00:00,75.0,37.6,5.9,252.6,0.0,1.2,0.0,1.5,118.5,17.2,61.3,0.1226,500.0
2023-10-17 13:00:00+00:00,81.2,37.3,7.4,244.7,0.0,1.2,0.0,1.5,21.2,17.6,51.1,0.1022,500.0
2023-10-17 14:00:00+00:00,82.4,36.1,7.2,257.2,0.0,1.2,0.0,1.5,1.0,17.1,50.9,0.1018,500.0
2023-10-17 15:00:00+00:00,82.8,35.8,7.1,255.0,0.0,1.2,0.0,1.5,2.5,17.5,57.9,0.1158,500.0
2023-10-17 16:00:00+00:00,82.6,36.6,6.9,235.2,0.0,1.2,0.0,1.5,0.5,18.0,49.1,0.09820000000000001,500.0
2023-10-17 17:00:00+00:00,82.2,36.7,6.6,228.8,0.0,1.2,0.0,1.5,0.4,18.5,41.4,0.0828,500.0
2023-10-17 18:00:00+00:00,80.3,36.1,5.5,223.3,0.0,1.2,0.0,1.5,0.3,17.3,25.8,0.0516,500.0
2023-10-17 19:00:00+00:00,79.6,36.2,4.7,224.1,0.0,1.2,0.0,1.5,0.2,18.6,22.4,0.0448,500.0
2023-10-17 20:00:00+00:00,79.1,36.5,4.6,217.1,0.0,1.2,0.0,1.5,0.2,18.2,22.4,0.0448,500.0
2023-10-17 21:00:00+00:00,66.9,36.9,4.6,215.3,0.0,1.2,0.0,1.5,0.2,18.0,16.8,0.033600000000000005,500.0
2023-10-17 22:00:00+00:00,55.8,36.9,4.6,220.2,0.0,1.2,0.0,1.5,0.4,17.0,29.1,0.0582,500.0
2023-10-17 23:00:00+00:00,58.2,37.0,4.6,238.4,0.0,1.2,0.0,1.5,0.2,17.7,35.2,0.0704,500.0
2023-10-18 00:00:00+00:00,61.9,37.3,4.7,243.1,0.0,1.2,0.0,1.5,0.8,17.7,46.3,0.09259999999999999,500.0
2023-10-18 01:00:00+00:00,66.1,37.5,5.0,236.8,0.0,1.2,0.0,1.5,0.2,17.8,74.9,0.14980000000000002,500.0
2023-10-18 02:00:00+00:00,81.5,36.6,5.6,229.5,0.0,1.2,0.0,1.5,0.3,17.7,71.8,0.1436,500.0
2023-10-18 03:00:00+00:00,91.9,36.6,5.7,227.0,0.0,1.2,0.0,1.5,0.6,17.6,104.0,0.208,500.0
2023-10-18 04:00:00+00:00,92.3,36.7,7.3,236.6,0.0,1.2,0.0,1.5,6.3,17.6,140.0,0.28,500.0
2023-10-18 05:00:00+00:00,92.3,36.0,7.1,232.0,0.0,1.2,0.0,1.5,29.2,17.8,132.7,0.26539999999999997,500.0
2023-10-18 06:00:00+00:00,92.5,35.0,5.5,233.9,0.0,1.2,0.0,1.5,70.9,2.6,116.9,0.2338,500.0
2023-10-18 07:00:00+00:00,88.4,35.6,5.4,235.6,0.0,1.2,0.0,1.5,117.8,0.9,131.2,0.26239999999999997,500.0
2023-10-18 08:00:00+00:00,88.4,34.9,5.4,228.6,0.0,1.2,0.0,1.5,134.9,0.9,142.1,0.2842,500.0
2023-10-18 09:00:00+00:00,84.6,34.9,5.4,221.0,0.0,1.2,0.0,1.5,140.0,0.9,132.4,0.26480000000000004,500.0
2023-10-18 10:00:00+00:00,84.4,35.8,5.4,231.2,0.0,1.2,0.0,1.5,127.1,0.8,116.3,0.2326,500.0
2023-10-18 11:00:00+00:00,89.4,34.9,5.4,231.6,0.0,1.2,0.0,1.5,110.3,0.7,112.3,0.2246,500.0
2023-10-18 12:00:00+00:00,89.8,32.5,5.6,236.4,0.0,1.2,0.0,1.5,62.0,0.7,109.8,0.2196,500.0
2023-10-18 13:00:00+00:00,92.5,31.5,5.6,238.6,0.0,1.2,0.0,1.5,16.4,0.8,105.3,0.21059999999999998,500.0
2023-10-18 14:00:00+00:00,94.6,32.3,7.3,324.8,0.0,1.2,0.0,1.5,1.2,0.7,99.3,0.1986,500.0
2023-10-18 15:00:00+00:00,94.8,35.4,7.3,324.5,0.0,1.2,0.0,1.5,0.5,0.7,111.7,0.22340000000000002,500.0
2023-10-18 16:00:00+00:00,94.7,46.9,5.8,326.0,0.0,1.2,0.0,1.5,0.3,0.7,109.7,0.2194,500.0
2023-10-18 17:00:00+00:00,94.9,50.0,5.8,329.2,0.0,1.2,0.0,1.5,0.2,0.8,98.5,0.197,500.0
2023-10-18 18:00:00+00:00,95.0,51.2,5.8,332.8,0.0,1.2,0.0,1.5,0.2,0.8,84.9,0.1698,500.0
2023-10-18 19:00:00+00:00,94.5,52.8,5.7,308.1,0.0,1.2,0.0,1.1,0.2,0.8,69.2,0.1384,500.0
2023-10-18 20:00:00+00:00,93.0,50.7,4.2,252.5,0.0,1.2,0.0,0.6,0.1,0.8,74.0,0.148,500.0
2023-10-18 21:00:00+00:00,78.4,52.4,0.1,221.6,0.0,1.1,0.0,0.6,0.2,0.8,78.3,0.1566,500.0
2023-10-18 22:00:00+00:00,68.4,56.8,2.0,219.6,0.0,1.2,0.0,0.6,0.1,0.8,70.7,0.1414,500.0
2023-10-18 23:00:00+00:00,69.1,59.4,1.6,218.3,0.0,1.1,0.0,0.6,0.1,0.8,82.2,0.16440000000000002,500.0
2023-10-19 00:00:00+00:00,69.4,58.3,2.4,222.7,0.0,1.1,0.0,0.6,0.2,0.8,76.5,0.153,500.0
2023-10-19 01:00:00+00:00,70.1,57.6,3.9,223.2,0.0,1.2,0.0,0.6,0.2,0.8,73.4,0.1468,500.0
2023-10-19 02:00:00+00:00,86.5,56.9,0.9,223.8,0.0,1.2,0.0,0.6,0.2,0.9,81.4,0.1628,500.0
2023-10-19 03:00:00+00:00,92.8,56.2,2.6,239.4,0.0,1.2,0.0,0.8,0.5,0.9,55.5,0.111,500.0
2023-10-19 04:00:00+00:00,93.1,56.1,5.4,245.7,0.0,1.2,0.0,1.5,4.0,0.8,46.8,0.09359999999999999,500.0
2023-10-19 05:00:00+00:00,93.2,57.3,2.8,245.8,0.0,1.2,0.0,1.5,21.2,0.6,55.0,0.11,500.0
2023-10-19 06:00:00+00:00,92.8,57.6,0.6,231.9,0.0,1.2,0.0,1.5,51.3,0.7,42.7,0.0854,500.0
2023-10-19 07:00:00+00:00,92.6,57.1,3.8,229.2,0.0,1.2,0.0,1.5,95.2,0.7,38.7,0.07740000000000001,500.0
2023-10-19 08:00:00+00:00,92.9,57.7,5.6,222.7,0.0,1.2,0.0,1.5,129.4,0.8,36.7,0.0734,500.0
2023-10-19 09:00:00+00:00,93.1,59.8,1.7,226.0,0.0,1.2,0.0,1.5,143.9,0.8,27.7,0.0554,500.0
2023-10-19 10:00:00+00:00,93.3,60.9,0.0,238.2,0.0,1.2,0.0,1.5,144.9,0.8,29.3,0.0586,500.0
2023-10-19 11:00:00+00:00,92.6,60.6,0.1,223.8,0.0,1.2,0.0,1.5,122.9,0.7,57.2,0.1144,500.0
2023-10-19 12:00:00+00:00,93.0,57.6,4.7,231.3,0.0,1.2,0.0,1.5,75.8,0.7,56.3,0.11259999999999999,500.0
2023-10-19 13:00:00+00:00,93.1,58.1,5.5,231.2,0.0,1.2,0.0,1.5,19.3,0.7,29.9,0.0598,500.0
2023-10-19 14:00:00+00:00,93.2,57.1,5.5,235.1,0.0,1.2,0.0,1.5,0.8,0.7,42.4,0.0848,500.0
2023-10-19 15:00:00+00:00,93.1,56.1,5.5,225.9,0.0,1.2,0.0,1.5,0.5,0.7,62.4,0.1248,500.0
2023-10-19 16:00:00+00:00,88.6,57.3,5.5,222.5,0.0,1.2,0.0,1.5,0.3,0.9,100.2,0.2004,500.0
2023-10-19 17:00:00+00:00,88.2,58.1,5.5,223.4,0.0,1.2,0.0,1.5,0.5,0.9,118.5,0.237,500.0
2023-10-19 18:00:00+00:00,88.1,58.8,5.5,220.1,0.0,1.2,0.0,1.5,0.2,1.0,114.4,0.2288,500.0
2023-10-19 19:00:00+00:00,87.9,59.1,5.5,209.5,0.0,1.2,0.0,1.2,0.2,0.9,107.2,0.2144,500.0
2023-10-19 20:00:00+00:00,86.0,59.1,5.5,130.5,0.0,1.2,0.0,0.6,0.2,1.0,114.7,0.2294,500.0
2023-10-19 21:00:00+00:00,73.2,57.8,5.4,57.9,0.0,1.2,0.0,0.6,0.2,1.0,114.4,0.2288,500.0
2023-10-19 22:00:00+00:00,71.0,58.9,5.1,60.7,0.0,1.2,0.0,0.6,0.2,1.0,113.8,0.2276,500.0
2023-10-19 23:00:00+00:00,71.0,60.5,4.9,58.5,0.0,1.2,0.0,0.6,0.5,1.0,127.3,0.2546,500.0
2023-10-20 00:00:00+00:00,71.5,61.4,4.8,60.0,0.0,1.2,0.0,0.6,0.2,1.0,144.2,0.2884,500.0
2023-10-20 01:00:00+00:00,72.1,59.9,4.8,59.3,0.0,1.2,0.0,0.6,0.2,0.1,177.5,0.355,500.0
2023-10-20 02:00:00+00:00,83.3,59.7,5.4,61.0,0.0,1.2,0.0,0.6,0.3,6.5,177.0,0.354,500.0
2023-10-20 03:00:00+00:00,86.4,58.3,5.9,61.8,0.0,1.2,0.0,0.7,1.1,16.2,186.2,0.37239999999999995,500.0
2023-10-20 04:00:00+00:00,86.8,58.6,6.0,64.2,0.0,1.2,0.0,1.4,14.0,17.8,180.6,0.36119999999999997,500.0
2023-10-20 05:00:00+00:00,78.9,57.4,6.1,66.3,0.0,1.2,0.0,1.5,95.6,17.6,196.9,0.39380000000000004,500.0
2023-10-20 06:00:00+00:00,61.6,59.5,6.3,65.6,0.0,1.2,0.0,1.5,214.9,17.6,217.0,0.434,500.0
2023-10-20 07:00:00+00:00,60.2,59.5,6.1,65.2,0.0,1.2,0.0,1.5,293.7,17.4,230.2,0.4604,500.0
2023-10-20 08:00:00+00:00,64.5,60.8,6.0,66.1,0.0,1.2,0.0,1.5,288.8,16.5,268.9,0.5378,500.0
2023-10-20 09:00:00+00:00,77.5,60.8,5.9,66.9,0.0,1.2,0.0,1.5,297.9,17.2,266.2,0.5324,500.0
2023-10-20 10:00:00+00:00,82.5,60.9,5.8,64.7,0.0,1.2,0.0,0.7,294.1,17.3,272.5,0.545,500.0
2023-10-20 11:00:00+00:00,82.6,60.9,5.7,65.2,0.0,1.1,0.0,0.6,229.7,17.4,262.7,0.5254,500.0
2023-10-20 12:00:00+00:00,83.1,61.1,5.7,62.6,0.0,1.1,0.0,1.5,118.1,17.1,236.0,0.472,500.0
2023-10-20 13:00:00+00:00,83.8,58.6,5.7,63.7,0.0,1.2,0.0,1.5,21.2,17.5,228.7,0.4574,500.0
2023-10-20 14:00:00+00:00,84.4,57.6,5.7,67.6,0.0,1.2,0.0,1.5,0.9,17.8,231.4,0.4628,500.0
2023-10-20 15:00:00+00:00,84.7,58.5,5.7,67.5,0.0,1.2,0.0,1.5,0.4,18.1,222.8,0.4456,500.0
2023-10-20 16:00:00+00:00,84.6,57.6,5.7,68.5,0.0,1.2,0.0,1.5,0.4,17.5,218.3,0.43660000000000004,500.0
2023-10-20 17:00:00+00:00,84.8,56.3,5.7,65.9,0.0,1.2,0.0,1.5,0.3,17.4,202.7,0.4054,500.0
2023-10-20 18:00:00+00:00,84.6,57.0,5.3,64.8,0.0,1.2,0.0,1.5,0.3,17.7,198.9,0.3978,500.0
2023-10-20 19:00:00+00:00,84.7,57.3,5.0,64.8,0.0,1.2,0.0,0.9,0.3,17.8,198.0,0.396,500.0
2023-10-20 20:00:00+00:00,85.4,57.6,4.8,63.8,0.0,1.2,0.0,0.6,0.4,17.7,176.0,0.352,500.0
2023-10-20 21:00:00+00:00,74.7,57.3,4.8,61.7,0.0,1.2,0.0,0.6,0.2,17.4,193.7,0.38739999999999997,500.0
2023-10-20 22:00:00+00:00,67.4,56.6,4.8,63.4,0.0,1.2,0.0,0.6,0.2,17.7,197.2,0.3944,500.0
2023-10-20 23:00:00+00:00,63.9,55.9,4.8,63.8,0.0,1.2,0.0,0.6,0.3,17.7,202.9,0.4058,500.0
2023-10-21 00:00:00+00:00,63.7,55.6,4.8,65.6,0.0,1.2,0.0,0.6,0.5,16.9,214.5,0.429,500.0
2023-10-21 01:00:00+00:00,64.4,54.8,4.8,63.8,0.0,1.2,0.0,0.6,0.3,17.2,227.4,0.45480000000000004,500.0
2023-10-21 02:00:00+00:00,69.0,54.3,4.8,62.5,0.0,1.2,0.0,0.6,0.3,17.4,233.0,0.466,500.0
2023-10-21 03:00:00+00:00,73.1,53.0,4.8,62.0,0.0,1.2,0.0,0.6,1.0,18.0,229.6,0.4592,500.0
2023-10-21 04:00:00+00:00,76.8,53.6,4.8,65.2,0.0,1.2,0.0,0.6,23.2,17.9,231.9,0.4638,500.0
2023-10-21 05:00:00+00:00,76.9,55.2,4.8,60.3,0.0,1.2,0.0,0.6,138.6,17.8,238.5,0.477,500.0
2023-10-21 06:00:00+00:00,73.5,53.8,4.7,62.0,0.0,1.1,0.0,0.6,245.0,17.7,218.5,0.437,500.0
2023-10-21 07:00:00+00:00,68.6,57.1,4.8,62.9,0.0,1.1,0.0,0.6,316.4,17.5,223.5,0.447,500.0
2023-10-21 08:00:00+00:00,64.5,57.7,4.8,64.6,0.0,1.1,0.0,0.6,353.6,16.9,232.6,0.4652,500.0
2023-10-21 09:00:00+00:00,60.8,57.0,4.7,63.7,0.0,1.1,0.0,0.6,345.9,17.4,225.3,0.4506,500.0
2023-10-21 10:00:00+00:00,60.4,59.9,4.5,63.5,0.0,1.1,0.0,0.6,338.8,17.5,224.8,0.4496,500.0
2023-10-21 11:00:00+00:00,60.5,58.9,4.3,63.7,0.0,1.1,0.0,0.6,229.3,17.4,214.9,0.4298,500.0
2023-10-21 12:00:00+00:00,64.2,57.3,4.6,58.9,0.0,1.1,0.0,0.6,81.7,17.7,189.0,0.378,500.0
2023-10-21 13:00:00+00:00,67.8,56.0,5.9,62.4,0.0,1.1,0.0,0.7,12.2,17.6,192.3,0.3846,500.0
2023-10-21 14:00:00+00:00,77.5,56.8,6.1,55.8,0.0,1.1,0.0,1.5,0.6,18.3,217.0,0.434,500.0
2023-10-21 15:00:00+00:00,83.6,55.6,6.3,54.1,0.0,1.1,0.0,1.5,0.9,18.2,234.4,0.4688,500.0
2023-10-21 16:00:00+00:00,83.9,53.4,6.3,67.3,0.0,1.1,0.0,1.5,0.6,17.5,232.4,0.4648,500.0
2023-10-21 17:00:00+00:00,84.1,54.6,6.3,65.0,0.0,1.1,0.0,1.5,0.4,17.7,206.1,0.4122,500.0
2023-10-21 18:00:00+00:00,84.1,56.4,6.3,62.4,0.0,1.1,0.0,1.5,0.5,17.7,197.4,0.3948,500.0
2023-10-21 19:00:00+00:00,84.4,57.0,5.9,64.1,0.0,1.1,0.0,1.4,0.3,17.7,172.0,0.344,500.0
2023-10-21 20:00:00+00:00,84.3,58.7,5.0,63.7,0.0,1.1,0.0,0.6,0.5,17.8,153.1,0.30619999999999997,500.0
2023-10-21 21:00:00+00:00,73.4,58.9,4.2,60.3,0.0,1.1,0.0,0.6,0.2,17.8,135.7,0.2714,500.0
2023-10-21 22:00:00+00:00,64.7,57.9,4.2,61.0,0.0,1.1,0.0,0.6,0.2,17.8,126.8,0.2536,500.0
2023-10-21 23:00:00+00:00,61.4,58.2,4.3,62.5,0.0,1.1,0.0,0.6,0.2,17.8,103.6,0.2072,500.0
2023-10-22 00:00:00+00:00,61.5,58.8,4.3,65.1,0.0,1.1,0.0,0.6,0.2,17.4,83.1,0.1662,500.0
2023-10-22 01:00:00+00:00,63.7,58.6,4.3,64.7,0.0,1.1,0.0,0.6,0.2,17.3,75.0,0.15,500.0
2023-10-22 02:00:00+00:00,70.6,58.1,4.5,63.5,0.0,1.1,0.0,0.6,0.2,17.8,65.4,0.1308,500.0
2023-10-22 03:00:00+00:00,80.3,57.5,4.7,64.0,0.0,1.1,0.0,0.6,0.4,17.9,60.7,0.12140000000000001,500.0
